title,Mentions LLM Limitations
INTERS: Unlocking the Power of Large Language Models in Search with Instruction Tuning,yes
ML-On-Rails: Safeguarding Machine Learning Models in Software Systems A Case Study,no
AntEval: Evaluation of Social Interaction Competencies in LLM-Driven Agents,yes
An investigation of structures responsible for gender bias in BERT and DistilBERT,no
"A Survey on the Applications of Frontier AI, Foundation Models, and Large Language Models to Intelligent Transportation Systems",no
Cross-Attention Watermarking of Large Language Models,no
"Batch-ICL: Effective, Efficient, and Order-Agnostic In-Context Learning",no
Adapting Large Language Models for Document-Level Machine Translation,yes
Between Lines of Code: Unraveling the Distinct Patterns of Machine and Human Programmers,no
3D-PreMise: Can Large Language Models Generate 3D Shapes with Sharp Features and Parametric Control?,yes
Mission: Impossible Language Models,yes
AboutMe: Using Self-Descriptions in Webpages to Document the Effects of English Pretraining Data Filters,no
DevEval: Evaluating Code Generation in Practical Software Projects,yes
Generalizing Visual Question Answering from Synthetic to Human-Written Questions via a Chain of QA with a Large Language Model,no
Zero-shot Generative Large Language Models for Systematic Review Screening Automation,no
Open the Pandora's Box of LLMs: Jailbreaking LLMs through Representation Engineering,yes
Misconfidence-based Demonstration Selection for LLM In-Context Learning,yes
Uncertainty Awareness of Large Language Models Under Code Distribution Shifts: A Benchmark Study,no
Eyes Wide Shut? Exploring the Visual Shortcomings of Multimodal LLMs,yes
TOFU: A Task of Fictitious Unlearning for LLMs,yes
Extreme Compression of Large Language Models via Additive Quantization,no
Transformers are Multi-State RNNs,no
A Closer Look at AUROC and AUPRC under Class Imbalance,no
Autocompletion of Chief Complaints in the Electronic Health Records using Large Language Models,no
An Exploratory Assessment of LLM's Potential Toward Flight Trajectory Reconstruction Analysis,yes
Improving Large Language Models via Fine-grained Reinforcement Learning with Minimum Editing Constraint,yes
Secrets of RLHF in Large Language Models Part II: Reward Modeling,no
Chain of History: Learning and Forecasting with LLMs for Temporal Knowledge Graph Completion,no
GroundingGPT:Language Enhanced Multi-modal Grounding Model,no
DeepSeekMoE: Towards Ultimate Expert Specialization in Mixture-of-Experts Language Models,yes
Investigating Data Contamination for Pre-training Language Models,yes
When ChatGPT is gone: Creativity reverts and homogeneity persists,no
Combating Adversarial Attacks with Multi-Agent Debate,no
EASYTOOL: Enhancing LLM-based Agents with Concise Tool Instruction,no
LLM-as-a-Coauthor: Can Mixed Human-Written and Machine-Generated Text Be Detected?,yes
Universal Vulnerabilities in Large Language Models: Backdoor Attacks for In-context Learning,yes
Mutation-based Consistency Testing for Evaluating the Code Understanding Capability of LLMs,no
SH2: Self-Highlighted Hesitation Helps You Decode More Truthfully,no
EpilepsyLLM: Domain-Specific Large Language Model Fine-tuned with Epilepsy Medical Knowledge,yes
Towards Boosting Many-to-Many Multilingual Machine Translation with Large Language Models,no
Seven Failure Points When Engineering a Retrieval Augmented Generation System,yes
Hallucination Benchmark in Medical Visual Question Answering,yes
"Tuning LLMs with Contrastive Alignment Instructions for Machine Translation in Unseen, Low-resource Languages",yes
Evidence to Generate (E2G): A Single-agent Two-step Prompting for Context Grounded and Retrieval Augmented Reasoning,yes
"Risk Taxonomy, Mitigation, and Assessment Benchmarks of Large Language Model Systems",no
Probing Structured Semantics Understanding and Generation of Language Models via Question Answering,no
A Shocking Amount of the Web is Machine Translated: Insights from Multi-Way Parallelism,no
Zero Resource Cross-Lingual Part Of Speech Tagging,no
CAT-LLM: Prompting Large Language Models with Text Style Definition for Chinese Article-style Transfer,no
Video Anomaly Detection and Explanation via Large Language Models,no
Towards Conversational Diagnostic AI,yes
On Detecting Cherry-picking in News Coverage Using Large Language Models,no
The Benefits of a Concise Chain of Thought on Problem-Solving in Large Language Models,no
Scaling Laws for Forgetting When Fine-Tuning Large Language Models,yes
REBUS: A Robust Evaluation Benchmark of Understanding Symbols,no
POMP: Probability-driven Meta-graph Prompter for LLMs in Low-resource Unsupervised Neural Machine Translation,yes
Sleeper Agents: Training Deceptive LLMs that Persist Through Safety Training,yes
TrustLLM: Trustworthiness in Large Language Models,yes
An EcoSage Assistant: Towards Building A Multimodal Plant Care Dialogue Assistant,yes
InfiAgent-DABench: Evaluating Agents on Data Analysis Tasks,no
AugSumm: towards generalizable speech summarization using synthetic labels from large language model,no
Leveraging Print Debugging to Improve Code Generation in Large Language Models,no
Theory of Mind abilities of Large Language Models in Human-Robot Interaction : An Illusion?,no
I am a Strange Dataset: Metalinguistic Tests for Language Models,yes
INACIA: Integrating Large Language Models in Brazilian Audit Courts: Opportunities and Challenges,yes
Exploring the Reasoning Abilities of Multimodal Large Language Models (MLLMs): A Comprehensive Survey on Emerging Trends in Multimodal Reasoning,no
Pre-trained Large Language Models for Financial Sentiment Analysis,no
Knowledge Sharing in Manufacturing using Large Language Models: User Evaluation and Model Benchmarking,no
Monte Carlo Tree Search for Recipe Generation using GPT-2,yes
Machine Teaching for Building Modular AI Agents based on Zero-shot Learners,yes
DCR: Divide-and-Conquer Reasoning for Multi-choice Question Answering with LLMs,no
"ChatGPT, Let us Chat Sign Language: Experiments, Architectural Elements, Challenges and Research Directions",no
Aligning Translation-Specific Understanding to General Understanding in Large Language Models,yes
Bootstrapping LLM-based Task-Oriented Dialogue Agents via Self-Talk,yes
"Personal LLM Agents: Insights and Survey about the Capability, Efficiency and Security",no
Graph-of-Thought: Utilizing Large Language Models to Solve Complex and Dynamic Business Problems,no
The Impact of Reasoning Step Length on Large Language Models,no
ANGO: A Next-Level Evaluation Benchmark For Generation-Oriented Language Models In Chinese Domain,no
Reinforcement Learning for Optimizing RAG for Domain Chatbots,no
Multi-User Chat Assistant (MUCA): a Framework Using LLMs to Facilitate Group Conversations,no
Attendre: Wait To Attend By Retrieval With Evicted Queries in Memory-Based Transformers for Long Context Processing,yes
"Are Language Models More Like Libraries or Like Librarians? Bibliotechnism, the Novel Reference Problem, and the Attitudes of LLMs",no
Entity Recognition from Colloquial Text,yes
Arabic Text Diacritization In The Age Of Transfer Learning: Token Classification Is All You Need,no
Model Editing Can Hurt General Abilities of Large Language Models,yes
Narrowing the Knowledge Evaluation Gap: Open-Domain Question Answering with Multi-Granularity Answers,no
RoSA: Accurate Parameter-Efficient Fine-Tuning via Robust Adaptation,yes
Lightning Attention-2: A Free Lunch for Handling Unlimited Sequence Lengths in Large Language Models,no
DebugBench: Evaluating Debugging Capability of Large Language Models,yes
Agent Alignment in Evolving Social Norms,no
Language Detection for Transliterated Content,no
Metacognition is all you need? Using Introspection in Generative Agents to Improve Goal-directed Behavior,yes
Informed AI Regulation: Comparing the Ethical Frameworks of Leading LLM Chatbots Using an Ethics-Based Audit to Assess Moral Reasoning and Normative Values,no
An Assessment on Comprehending Mental Health through Large Language Models,no
Evaluating Language Model Agency through Negotiations,no
MERA: A Comprehensive LLM Evaluation in Russian,no
Rewriting the Code: A Simple Method for Large Language Model Augmented Code Search,yes
Fighting Fire with Fire: Adversarial Prompting to Generate a Misinformation Detection Dataset,yes
TransportationGames: Benchmarking Transportation Knowledge of (Multimodal) Large Language Models,yes
Chain-of-Table: Evolving Tables in the Reasoning Chain for Table Understanding,no
DeepSpeed-FastGen: High-throughput Text Generation for LLMs via MII and DeepSpeed-Inference,no
"Uni3D-LLM: Unifying Point Cloud Perception, Generation and Editing with Large Language Models",yes
Improving the Robustness of Knowledge-Grounded Dialogue via Contrastive Learning,yes
Private Fine-tuning of Large Language Models with Zeroth-order Optimization,yes
"Large Language Models for Robotics: Opportunities, Challenges, and Perspectives",no
Know Your Needs Better: Towards Structured Understanding of Marketer Demands with Analogical Reasoning Augmented LLMs,yes
LLM4PLC: Harnessing Large Language Models for Verifiable Programming of PLCs in Industrial Control Systems,yes
MARG: Multi-Agent Review Generation for Scientific Papers,no
Distortions in Judged Spatial Relations in Large Language Models: The Dawn of Natural Language Geographic Data?,no
FunnyNet-W: Multimodal Learning of Funny Moments in Videos in the Wild,no
AI and Generative AI for Research Discovery and Summarization,no
Unveiling Bias in Fairness Evaluations of Large Language Models: A Critical Literature Review of Music and Movie Recommendation Systems,no
FFSplit: Split Feed-Forward Network For Optimizing Accuracy-Efficiency Trade-off in Language Model Inference,no
Large language models in bioinformatics: applications and perspectives,no
IDoFew: Intermediate Training Using Dual-Clustering in Language Models for Few Labels Text Classification,yes
Advancing Spatial Reasoning in Large Language Models: An In-Depth Evaluation and Enhancement Using the StepGame Benchmark,yes
Tiny Time Mixers (TTMs): Fast Pre-trained Models for Enhanced Zero/Few-Shot Forecasting of Multivariate Time Series,no
TextMachina: Seamless Generation of Machine-Generated Text Datasets,no
SpeechAgents: Human-Communication Simulation with Multi-Modal Multi-Agent Systems,no
Chain of LoRA: Efficient Fine-tuning of Language Models via Residual Learning,no
FlightLLM: Efficient Large Language Model Inference with a Complete Mapping Flow on FPGAs,yes
PythonSaga: Redefining the Benchmark to Evaluate Code Generating LLM,yes
Aligned with LLM: a new multi-modal training paradigm for encoding fMRI activity in visual cortex,no
TeleChat Technical Report,no
Enhanced Automated Code Vulnerability Repair using Large Language Models,no
"Language Models Understand Numbers, at Least Partially",yes
The Butterfly Effect of Altering Prompts: How Small Changes and Jailbreaks Affect Large Language Model Performance,no
Assessing AI Detectors in Identifying AI-Generated Code: Implications for Education,yes
LightHouse: A Survey of AGI Hallucination,no
An Exploratory Study on Automatic Identification of Assumptions in the Development of Deep Learning Frameworks,no
Why Solving Multi-agent Path Finding with Large Language Model has not Succeeded Yet,yes
