Source,Title,Talks about LLMs,Rate,Evidence,Year,Month,Keyphrase,Topic
naacl2024,Take One Step at a Time to Know Incremental Utility of Demonstration: An Analysis on Reranking for Few-Shot In-Context Learning,Yes.,1,"""In-Context Learning (ICL) is an emergent capability of Large Language Models (LLMs).""",2024,June,,
naacl2024,CONSCENDI: A Contrastive and Scenario-Guided Distillation Approach to Guardrail Models for Virtual Assistants,Yes.,2,"""A major challenge in deploying LLM-based virtual conversational assistants in real world settings is ensuring they operate within what is admissible for the task."" and ""relying on commonly used, prompt-based guardrails can be difficult to engineer correctly and comprehensively",2024,June,,
naacl2024,DoG-Instruct: Towards Premium Instruction-Tuning Data via Text-Grounded Instruction Wrapping,Yes.,3,"""Unfortunately, the current methods used to collect the pairs suffer from either unaffordable labor costs or severe hallucinations in the self-generation of LLM.""",2024,June,,
naacl2024,MDR: Model-Specific Demonstration Retrieval at Inference Time for In-Context Learning,Yes.,3,"""distinct LLMs exhibit different biases for 'what is a good demonstration' since they possess differences in training data, model architectures and training methods"" and ""Previous approaches ignore the model bias and fail to retrieve the most appropriate demonstrations for different inference LLMs, resulting in a degradation of ICL performance.""",2024,June,,
naacl2024,Exploring Cross-Cultural Differences in English Hate Speech Annotations: From Dataset Construction to Analysis,Yes.,3,"""Lastly, we evaluate large language models (LLMs) under a zero-shot setting and show that current LLMs tend to show higher accuracies on Anglosphere country labels in CREHate.""",2024,June,,
naacl2024,Rectifying Demonstration Shortcut in In-Context Learning,Yes.,3,"""LLMs often rely on their pre-trained semantic priors of demonstrations rather than on the input-label relationships to proceed with ICL prediction.""",2024,June,,
naacl2024,Differentially Private Next-Token Prediction of Large Language Models,Yes.,3,"""DP-SGD overestimates an adversary’s capabilities in having white box access to the model and, as a result, causes longer training times and larger memory usage than SGD.""",2024,June,,
naacl2024,"Impossible Distillation for Paraphrasing and Summarization: How to Make High-quality Lemonade out of Small, Low-quality Model",Yes.,1,"""Unlike prior works that rely on an extreme-scale teacher model (e.g., GPT3) or task-specific architecture, we hypothesize and verify the paraphrastic proximity intrinsic to pre-trained LMs (e.g., GPT2),",2024,June,,
naacl2024,TofuEval: Evaluating Hallucinations of LLMs on Topic-Focused Dialogue Summarization,,,,2024,June,,
naacl2024,Anisotropy is Not Inherent to Transformers,,,,2024,June,,
naacl2024,Leveraging Code to Improve In-Context Learning for Semantic Parsing,,,,2024,June,,
naacl2024,SportQA: A Benchmark for Sports Understanding in Large Language Models,Yes.,3,"""Our results reveal that while LLMs exhibit competent performance in basic sports knowledge, they struggle with more complex, scenario-based sports reasoning, lagging behind human expertise.""",2024,June,,
naacl2024,Revisiting subword tokenization: A case study on affixal negation in large language models,Yes.,3,"""the negated meaning is expressed through a negative morpheme, which is potentially challenging for LLMs as their tokenizers are often not morphologically plausible.""",2024,June,,
naacl2024,Teaching Language Models to Self-Improve through Interactive Demonstrations,Yes.,3,"""However, this ability has been shown to be absent and difficult to learn for smaller models, thus widening the performance gap between state-of-the-art LLMs and more cost-effective and faster ones.""",2024,June,,
naacl2024,MAGID: An Automated Pipeline for Generating Synthetic Multi-modal Datasets,Yes.,1,"""Development of multimodal interactive systems is hindered by the lack of rich, multimodal (text, images) conversational data, which is needed in large quantities for LLMs.""",2024,June,,
naacl2024,Does GPT-4 pass the Turing test?,Yes.,3,"""Despite known limitations as a test of intelligence, we argue that the Turing test continues to be relevant as an assessment of naturalistic communication and deception.""",2024,June,,
naacl2024,GLiNER: Generalist Model for Named Entity Recognition using Bidirectional Transformer,Yes.,3,"""However, their size and cost, particularly for those accessed via APIs like ChatGPT, make them impractical in resource-limited scenarios."" and ""an advantage over the slow sequential token generation of LLMs.""",2024,June,,
naacl2024,Fine-grained Gender Control in Machine Translation with Large Language Models,Yes.,3,"""we discover an emergence of gender interference phenomenon when controlling the gender of multiple entities"" and ""address the limitations of existing gender accuracy evaluation metrics.""",2024,June,,
naacl2024,LLatrieval: LLM-Verified Retrieval for Verifiable Generation,Yes.,3,"""the widely used retrievers become the bottleneck of the entire pipeline and limit the overall performance. Their capabilities are usually inferior to LLMs since they often have much fewer parameters than the large language model and have not been demonstrated to scale well to the size of LLMs.""",2024,June,,
naacl2024,Evidence-Driven Retrieval Augmented Response Generation for Online Misinformation,Yes.,3,"""existing methods are often trained end-to-end without leveraging external knowledge, resulting in subpar text quality and excessively repetitive responses.""",2024,June,,
naacl2024,"The ART of LLM Refinement: Ask, Refine, and Trust",Yes.,3,"""recent empirical evidence points in the opposite direction, suggesting that LLMs often struggle to accurately identify errors when reasoning is involved.""",2024,June,,
naacl2024,ParallelPARC: A Scalable Pipeline for Generating Natural-Language Analogies,Yes.,3,"""We test LLMs’ and humans’ analogy recognition in binary and multiple-choice settings, and found that humans outperform the best models (∼13% gap) after a light supervision."" and ""Lastly, we show challenging distractors confuse LLMs, but not humans.""",2024,June,,
naacl2024,TableLlama: Towards Open Large Generalist Models for Tables,Yes.,1,"""We further develop the first open-source generalist model for tables, TableLlama, by fine-tuning Llama 2 (7B) with LongLoRA to address the long context challenge.""",2024,June,,
naacl2024,Backdooring Instruction-Tuned Large Language Models with Virtual Prompt Injection,Yes.,3,"""The widespread use of LLMs holds significant potential for shaping public perception, yet also risks being maliciously steered to impact society in subtle but persistent ways.""",2024,June,,
naacl2024,DialogBench: Evaluating LLMs as Human-like Dialogue Systems,Yes.,3,"""instruction tuning improves the human likeness of LLMs to a certain extent, but most LLMs still have much room for improvement as human-like dialogue systems."" and ""the positioning of assistant AI can make instruction tuning weaken the human emotional perception of LLMs and their mastery of information about human daily life.""",2024,June,,
naacl2024,CMB: A Comprehensive Medical Benchmark in Chinese,Yes.,1,"""Large Language Models (LLMs) provide a possibility to make a great breakthrough in medicine.""",2024,June,,
naacl2024,SlimFit: Memory-Efficient Fine-Tuning of Transformer-based Models Using Training Dynamics,Yes.,2,"""Transformer-based models, such as BERT and ViT, have achieved state-of-the-art results across different natural language processing (NLP) and computer vision (CV) tasks. However, these models are extremely memory intensive during their fine-tuning process, making them difficult to deploy on GPUs with limited memory resources.""",2024,June,,
naacl2024,Assisting in Writing Wikipedia-like Articles From Scratch with Large Language Models,Yes.,2,"""The expert feedback also helps identify new challenges for generating grounded long articles, such as source bias transfer and over-association of unrelated facts.""",2024,June,,
naacl2024,Language Model Based Unsupervised Dependency Parsing with Conditional Mutual Information and Grammatical Constraints,Yes.,3,"""Previous methods based on Large Language Models (LLM) perform unsupervised dependency parsing by maximizing bi-lexical dependence scores. However, these previous methods adopt dependence scores that are difficult to interpret. These methods cannot incorporate grammatical constraints that previous grammar-based parsing research has shown beneficial to",2024,June,,
naacl2024,MT-PATCHER: Selective and Extendable Knowledge Distillation from Large Language Models for Machine Translation,Yes.,3,"""Large Language Models (LLM) have demonstrated their strong ability in the field of machine translation, yet they suffer from high computational cost and latency.""",2024,June,,
naacl2024,LinkPrompt: Natural and Universal Adversarial Attacks on Prompt-based Language Models,Yes.,2,"""raising concerns about the adversarial vulnerability of this paradigm.""",2024,June,,
